编号,食品分类,最大使用量,备注
12.6.1,乳化沙司（如蛋黄酱，沙拉酱）,500 mg/kg,注释477,注释17
01.7,乳基甜点（如布丁、水果或调味酸乳）,250 mg/kg,注释477,注释17
11.4,其他糖和糖浆（如，木糖，枫糖浆和糖的顶饰）,500 mg/kg,注释17,注释159
14.2.7,加香酒精饮料（如啤酒，果酒和含酒精的清凉饮料，低酒精度提神饮料）,250 mg/kg,注释17
05.2,包括硬糖、软糖和牛轧糖等在内的糖果，不包括05.1、05.3、05.4类,500 mg/kg,注释477,注释156,注释17,注释XS309R
05.3,口香糖,3,000 mg/kg,注释477,注释17
05.1.4,可可和巧克力制品,500 mg/kg,注释477,注释17
05.1.3,可可涂抹物，包括馅料,500 mg/kg,注释477,注释17,注释XS86
05.1.2,可可混合物（浆）,250 mg/kg,注释477,注释127,注释17
04.1.2.6,果基涂抹物（如印度酸辣酱），不包括04.1.2.5类的食品,2,000 mg/kg,注释477,注释17
04.1.2.9,果基甜点，包括水基果味甜点,250 mg/kg,注释477,注释17
04.1.2.5,果酱、果冻、柑橘果酱,1,000 mg/kg,注释477,注释17
14.1.4,水基调味饮料，包括“运动”，“能量”，“电解质”饮料及固体饮料,350 mg/kg,注释127,注释17
14.1.3.1,水果浆,400 mg/kg,注释122,注释17
04.1.2.8,水果预制品，包括果浆、果泥、水果顶饰和椰奶,250 mg/kg,注释477,注释17
12.7,沙拉（如通心粉沙拉，土豆沙拉）和三明治涂抹物，不包括04.2.2.5和05.1.3中的可可制品和坚果的涂抹物,500 mg/kg,注释477,注释17
14.1.3.3,浓缩水果浆,400 mg/kg,注释122,注释127,注释17
14.1.3.4,浓缩蔬菜浆,400 mg/kg,注释477,注释127,注释17
13.3,特殊医疗用途食品（不包括13.1类）,400 mg/kg,注释17
13.5,特殊膳食食品（如特殊膳食用补充食品），不包括13.1 -13.4和13.6类,400 mg/kg,注释17
13.4,瘦身和减肥配方食品,400 mg/kg,注释17
05.1.5,类巧克力、代巧克力制品,500 mg/kg,注释477,注释17
07.2,精制焙烤制品（甜的、咸的、美味的）及其混合物,1,600 mg/kg,注释17,注释165
04.1.2.4,罐装或瓶装（巴氏杀菌）水果,1,000 mg/kg,注释477,注释XS319,注释17
02.4,脂基甜点，不包括01.7类乳基甜点制品,250 mg/kg,注释477,注释17
14.1.3.2,蔬菜浆,400 mg/kg,注释477,注释17
04.2.2.6,蔬菜（包括蘑菇和食用真菌、块根类、豆类、芦荟）、海藻、坚果、籽类的浆及其制品（如蔬菜甜品和沙司，和糖渍蔬菜），不包括04.2.2.5类,250 mg/kg,注释477,注释17
10.4,蛋基甜点（如蛋奶甜羹）,250 mg/kg,注释477,注释17
05.4,装饰糖果（如：用于精制焙烤制品）、顶饰（非水果）和甜汁,500 mg/kg,注释477,注释17
06.5,谷物和淀粉类甜点（如米布丁、木薯布丁）,250 mg/kg,注释477,注释17
01.1.4,风味液态乳饮料,250 mg/kg,注释477,注释17
13.6,食品补充剂,1,250 mg/kg,注释17
03.0,食用冰，包括冰冻果子露和果汁冰糕,250 mg/kg,注释477,注释17
11.6,餐桌甜味料，包括含有高浓度甜味剂的产品,良好生产规范,注释17
