编号,食品分类,最大使用量,备注
12.6.1,乳化沙司（如蛋黄酱，沙拉酱）,500 mg/kg,注释10,注释15
01.7,乳基甜点（如布丁、水果或调味酸乳）,500 mg/kg,注释10,注释2
01.5.2,乳粉和稀奶油粉类似产品,80 mg/kg,注释10
01.5.1,乳粉和稀奶油粉（原味）,500 mg/kg,注释10
15.1,以土豆、谷物、面粉或淀粉（来自块根，豆类）为原料的零食,200 mg/kg,注释10
11.4,其他糖和糖浆（如，木糖，枫糖浆和糖的顶饰）,200 mg/kg,注释10
09.2.2,冷冻拖面糊的鱼，鱼片，和鱼制品，包括软体动物，甲壳类和棘皮类动物,1,000 mg/kg,注释10
09.2.1,冷冻的鱼，鱼片，和鱼制品，包括软体动物，甲壳类和棘皮类动物,1,000 mg/kg,注释XS92,注释XS190,注释XS312,注释XS95,注释XS36,注释392,注释10,注释XS315,注释XS191
15.2,加工坚果，包括有涂层的坚果和坚果混合物（如与干制水果混合）,200 mg/kg,注释10
08.4,可食用肠衣（如香肠肠衣）,5,000 mg/kg,注释10
13.1.1,婴儿配方食品,10 mg/kg,注释187,注释72
13.2,婴幼儿的补充食品,200 mg/kg,注释187,注释15
04.1.2.2,干制水果,80 mg/kg,注释10
04.2.2.2,干制蔬菜（包括蘑菇和食用真菌、块根类、豆类、芦荟）、海藻、坚果和籽类,80 mg/kg,注释10
06.3,早餐谷物，包括燕麦片,200 mg/kg,注释10
04.1.2.9,果基甜点，包括水基果味甜点,500 mg/kg,注释10,注释2
02.1.2,植物油脂,500 mg/kg,注释XS33,注释511,注释10
02.3,水包油为主的脂肪乳化物，包括混合和/或调味的脂肪乳化物制品,500 mg/kg,注释10
14.1.4,水基调味饮料，包括“运动”，“能量”，“电解质”饮料及固体饮料,1,000 mg/kg,注释10,注释15
12.6.3,沙司和卤汁的混合物,200 mg/kg,注释10
12.7,沙拉（如通心粉沙拉，土豆沙拉）和三明治涂抹物，不包括04.2.2.5和05.1.3中的可可制品和坚果的涂抹物,200 mg/kg,注释10
12.5,清汤和浓汤,200 mg/kg,注释10
07.0,焙烤制品,1,000 mg/kg,注释10,注释15
01.6.2.1,熟化干酪，包括干酪壳,500 mg/kg,注释XS266,注释XS277,注释XS271,注释XS276,注释XS272,注释112,注释XS283,注释XS265,注释XS264,注释XS278,注释XS208,注释XS268,注释XS270,注释XS274,注释XS267,注释10,注释XS269,注释XS263
13.1.3,特殊医疗用途的婴儿配方食品,10 mg/kg,注释187,注释72
13.5,特殊膳食食品（如特殊膳食用补充食品），不包括13.1 -13.4和13.6类,500 mg/kg,注释10
02.1.3,猪油、牛油、鱼油和其他动物脂肪,500 mg/kg,注释526,注释10
13.4,瘦身和减肥配方食品,500 mg/kg,注释10
05.0,糖果,500 mg/kg,注释XS141,注释375,注释XS105,注释10,注释XS86,注释XS309R,注释15
02.4,脂基甜点，不包括01.7类乳基甜点制品,80 mg/kg,注释10
02.2.2,脂肪涂抹物，乳脂涂抹物和混合涂抹物,500 mg/kg,注释10
12.4,芥末,500 mg/kg,注释10
10.4,蛋基甜点（如蛋奶甜羹）,500 mg/kg,注释10,注释2
12.6.4,调味清汁（如鱼露）,200 mg/kg,注释10,注释XS302
06.5,谷物和淀粉类甜点（如米布丁、木薯布丁）,500 mg/kg,注释10,注释2
13.1.2,较大婴儿配方食品,50 mg/kg,注释187,注释315,注释72
12.6.2,非乳化沙司（如番茄酱，干酪汁，奶油汁，卤汁）,500 mg/kg,注释10
01.6.1,非熟化干酪,500 mg/kg,注释10,注释XS221,注释XS273
06.4.3,预制面制品、面条及其类似产品,500 mg/kg,注释10,注释211
13.6,食品补充剂,500 mg/kg,注释10
03.0,食用冰，包括冰冻果子露和果汁冰糕,200 mg/kg,注释10,注释15
01.3.2,饮料增白剂,80 mg/kg,注释XS250,注释10,注释XS252
12.2,香草，香辛料，调味料和调味品（如方便面调料）,500 mg/kg,注释XS326,注释XS328,注释XS327,注释10
02.1.1,黄油脂、无水乳脂、酥油,500 mg/kg,注释10,注释171
