编号,食品分类,最大使用量,备注
01.7,乳基甜点（如布丁、水果或调味酸乳）,2,000 mg/kg
01.5.2,乳粉和稀奶油粉类似产品,5,000 mg/kg,注释XS251
09.4,全保藏的鱼和鱼制品，包括罐装或发酵的鱼和鱼制品，包括软体动物，甲壳类和棘皮类动物,30,000 mg/kg,注释XS70,注释XS94,注释XS90,注释XS119,注释95,注释XS37,注释XS3
06.8.8,其他大豆蛋白制品,20,000 mg/kg,注释XS175
07.1.3,其他普通焙烤制品（如百吉饼、皮塔饼、英式松饼等）,50,000 mg/kg,注释161
01.2.2,凝乳（原味）,良好生产规范
09.2,加工的鱼和鱼制品，包括软体动物，甲壳类和棘皮类动物,30,000 mg/kg,注释XS222,注释XS312,注释XS190,注释XS191,注释XS92,注释XS167,注释XS292,注释XS166,注释XS244,注释XS36,注释XS315,注释XS311,注释XS165,注释XS95,注释XS189,注释95,注释XS236
04.2.2,加工蔬菜（包括蘑菇和食用真菌、块根类、豆类、芦荟）、海藻、坚果和籽类,50,000 mg/kg,注释161,注释92
14.2.3.3,加度葡萄酒，利口葡萄酒和甜葡萄酒,50,000 mg/kg
14.2.7,加香酒精饮料（如啤酒，果酒和含酒精的清凉饮料，低酒精度提神饮料）,50,000 mg/kg
05.2,包括硬糖、软糖和牛轧糖等在内的糖果，不包括05.1、05.3、05.4类,50,000 mg/kg,注释XS309R
09.3,半防腐的鱼和鱼制品，包括软体动物，甲壳类和棘皮类动物,30,000 mg/kg,注释XS291,注释95
15.0,即食小食品,10,000 mg/kg
01.2.1,发酵乳（原味）,150 mg/kg,注释12
12.9.2.1,发酵酱油,60,000 mg/kg
05.3,口香糖,20,000 mg/kg
05.1.4,可可和巧克力制品,50,000 mg/kg,注释183
05.1.3,可可涂抹物，包括馅料,50,000 mg/kg,注释XS86
05.1.2,可可混合物（浆）,50,000 mg/kg
14.1.5,咖啡，咖啡替代品，茶，香草饮料和其他热的谷物饮料，不包括可可,10,000 mg/kg,注释7,注释127
14.2.1,啤酒和麦芽饮料,50,000 mg/kg
01.6.5,干酪类似产品,50,000 mg/kg,注释201
06.4.2,干面制品、面条及其类似产品,50,000 mg/kg,注释211
06.3,早餐谷物，包括燕麦片,2,500 mg/kg
04.1.2.6,果基涂抹物（如印度酸辣酱），不包括04.1.2.5类的食品,500 mg/kg
04.1.2.9,果基甜点，包括水基果味甜点,7,500 mg/kg
