编号,食品分类,最大使用量,备注
01.7,乳基甜点（如布丁、水果或调味酸乳）,10 mg/kg,注释478
04.1.2.10,发酵水果制品,10 mg/kg,注释478
05.3,口香糖,400 mg/kg,注释478
05.1.4,可可和巧克力制品,20 mg/kg,注释478
05.1.3,可可涂抹物，包括馅料,10 mg/kg,注释478,注释XS86
14.1.5,咖啡，咖啡替代品，茶，香草饮料和其他热的谷物饮料，不包括可可,6 mg/kg,注释160,注释478
06.3,早餐谷物，包括燕麦片,10 mg/kg,注释478
04.1.2.6,果基涂抹物（如印度酸辣酱），不包括04.1.2.5类的食品,10 mg/kg,注释XS160,注释478
04.1.2.9,果基甜点，包括水基果味甜点,10 mg/kg,注释478
04.1.2.5,果酱、果冻、柑橘果酱,10 mg/kg,注释478,注释XS296
14.1.4,水基调味饮料，包括“运动”，“能量”，“电解质”饮料及固体饮料,10 mg/kg,注释478
04.1.2.8,水果预制品，包括果浆、果泥、水果顶饰和椰奶,10 mg/kg,注释XS314R,注释478,注释XS240
12.5,清汤和浓汤,12 mg/kg,注释478,注释XS117
04.1.2.12,熟制水果,10 mg/kg,注释478
05.2.3,牛轧糖和杏仁蛋白软糖,30 mg/kg,注释478
05.2.1,硬糖,40 mg/kg,注释478,注释114
10.4,蛋基甜点（如蛋奶甜羹）,10 mg/kg,注释478
05.4,装饰糖果（如：用于精制焙烤制品）、顶饰（非水果）和甜汁,20 mg/kg,注释478
05.2.2,软糖,30 mg/kg,注释478,注释XS309R,注释114
03.0,食用冰，包括冰冻果子露和果汁冰糕,10 mg/kg,注释478
