编号,食品分类,最大使用量,备注
12.6.1,乳化沙司（如蛋黄酱，沙拉酱）,8,000 mg/kg
01.7,乳基甜点（如布丁、水果或调味酸乳）,6,000 mg/kg
15.1,以土豆、谷物、面粉或淀粉（来自块根，豆类）为原料的零食,3,000 mg/kg
07.2.2,其他精制焙烤制品（如炸面圈饼、甜面包圈、烤饼和松饼）,2,000 mg/kg
11.4,其他糖和糖浆（如，木糖，枫糖浆和糖的顶饰）,10,000 mg/kg,注释258
01.6.4,再制干酪,9,000 mg/kg
10.2.2,冷冻蛋制品,10,000 mg/kg
01.4.3,凝固稀奶油（原味）,5,000 mg/kg
08.3,加工的碎畜、禽肉和野味制品,3,000 mg/kg,注释XS98,注释XS89,注释XS88
05.2,包括硬糖、软糖和牛轧糖等在内的糖果，不包括05.1、05.3、05.4类,5,000 mg/kg,注释XS309R
12.5.1,即食清汤和浓汤，包括罐装，瓶装和冷冻制品,10,000 mg/kg,注释XS117
01.2.1.1,发酵乳（原味），发酵后未经热处理,5,000 mg/kg,注释234,注释235
01.2.1.2,发酵乳（原味），发酵后经热处理,5,000 mg/kg,注释234
05.3,口香糖,5,000 mg/kg
05.1.3,可可涂抹物，包括馅料,10,000 mg/kg,注释XS86
05.1.2,可可混合物（浆）,10,000 mg/kg
14.1.5,咖啡，咖啡替代品，茶，香草饮料和其他热的谷物饮料，不包括可可,500 mg/kg,注释160
14.2.1,啤酒和麦芽饮料,500 mg/kg
01.6.5,干酪类似产品,9,000 mg/kg
01.6.2.3,干酪粉（用水冲调复原；如干酪沙司）,16,000 mg/kg,注释353
06.4.2,干面制品、面条及其类似产品,5,000 mg/kg,注释211
04.1.2.9,果基甜点，包括水基果味甜点,6,000 mg/kg
04.1.2.5,果酱、果冻、柑橘果酱,5,000 mg/kg,注释XS296,注释409
02.3,水包油为主的脂肪乳化物，包括混合和/或调味的脂肪乳化物制品,3,000 mg/kg
04.1.2.8,水果预制品，包括果浆、果泥、水果顶饰和椰奶,5,000 mg/kg,注释XS314R,注释XS240
12.6.3,沙司和卤汁的混合物,8,000 mg/kg,注释127
14.1.4.3,浓缩（液体或固体）水基调味饮料,500 mg/kg,注释127
10.2.1,液体蛋制品,10,000 mg/kg
13.3,特殊医疗用途食品（不包括13.1类）,1,200 mg/kg
06.4.1,生面制品、面条及其类似产品,10,000 mg/kg,注释370
13.4,瘦身和减肥配方食品,1,200 mg/kg
14.1.4.1,碳酸水基调味饮料,500 mg/kg
01.4.4,稀奶油类似产品,2,500 mg/kg
07.2.3,精制焙烤制品预拌粉（如蛋糕、薄烤饼）,10,000 mg/kg,注释11
04.1.2.11,糕饼的水果馅料,5,000 mg/kg
02.2.2,脂肪涂抹物，乳脂涂抹物和混合涂抹物,3,000 mg/kg,注释359
07.1.2,薄脆饼干，不包括甜的薄脆饼干,2,000 mg/kg
10.4,蛋基甜点（如蛋奶甜羹）,3,000 mg/kg
07.2.1,蛋糕、饼干和派（如：填充水果或奶油的类型）,3,000 mg/kg
05.4,装饰糖果（如：用于精制焙烤制品）、顶饰（非水果）和甜汁,5,000 mg/kg
07.1.1.1,酵母发酵面包和特制面包,4,000 mg/kg
04.2.2.3,醋、油、盐水或酱油渍的蔬菜（包括蘑菇和食用真菌，块根类，豆类，芦荟）和海藻,6,000 mg/kg,注释XS38,注释386,注释XS260
01.6.1,非熟化干酪,5,000 mg/kg,注释XS262
14.1.4.2,非碳酸水基调味饮料，包括潘趣酒和果汁饮料,500 mg/kg
07.1.6,面包和普通焙烤制品预拌粉,20,000 mg/kg,注释11
06.4.3,预制面制品、面条及其类似产品,5,000 mg/kg,注释194,注释371
01.1.4,风味液态乳饮料,1,300 mg/kg,注释XS243
13.6,食品补充剂,1,000 mg/kg
03.0,食用冰，包括冰冻果子露和果汁冰糕,10,000 mg/kg
01.3.2,饮料增白剂,5,000 mg/kg,注释XS250,注释XS252
07.1.5,馒头和包子,500 mg/kg
