编号,食品分类,最大使用量,备注
12.6.1,乳化沙司（如蛋黄酱，沙拉酱）,5,000 mg/kg
01.7,乳基甜点（如布丁、水果或调味酸乳）,5,000 mg/kg,注释XS243
01.5.2,乳粉和稀奶油粉类似产品,5,000 mg/kg,注释XS251
01.6.4,再制干酪,500 mg/kg
05.2,包括硬糖、软糖和牛轧糖等在内的糖果，不包括05.1、05.3、05.4类,3,000 mg/kg,注释XS309R
05.3,口香糖,500 mg/kg
05.1.4,可可和巧克力制品,5,000 mg/kg,注释101
05.1.1,可可混合物（粉）和可可块/可可饼,5,000 mg/kg,注释97
08.4,可食用肠衣（如香肠肠衣）,5,000 mg/kg,注释365
04.1.2.9,果基甜点，包括水基果味甜点,2,000 mg/kg
02.3,水包油为主的脂肪乳化物，包括混合和/或调味的脂肪乳化物制品,10,000 mg/kg
12.6.3,沙司和卤汁的混合物,5,000 mg/kg,注释127
09.2.4.1,烹调的鱼和鱼制品,1,000 mg/kg,注释412
05.1.5,类巧克力、代巧克力制品,3,000 mg/kg,注释366
04.1.2.11,糕饼的水果馅料,2,000 mg/kg
02.4,脂基甜点，不包括01.7类乳基甜点制品,2,000 mg/kg
02.2.2,脂肪涂抹物，乳脂涂抹物和混合涂抹物,4,000 mg/kg,注释359
10.2,蛋制品,1,000 mg/kg
10.4,蛋基甜点（如蛋奶甜羹）,1,000 mg/kg
05.4,装饰糖果（如：用于精制焙烤制品）、顶饰（非水果）和甜汁,5,000 mg/kg
06.5,谷物和淀粉类甜点（如米布丁、木薯布丁）,5,000 mg/kg
06.4.3,预制面制品、面条及其类似产品,500 mg/kg,注释194
03.0,食用冰，包括冰冻果子露和果汁冰糕,5,000 mg/kg
