编号,食品分类,最大使用量,备注
14.2.7,加香酒精饮料（如啤酒，果酒和含酒精的清凉饮料，低酒精度提神饮料）,30 mg/kg,注释8
05.2,包括硬糖、软糖和牛轧糖等在内的糖果，不包括05.1、05.3、05.4类,200 mg/kg,注释8
01.2.1,发酵乳（原味）,10 mg/kg,注释508,注释8,注释XS33,注释509,注释XS210
05.3,口香糖,300 mg/kg,注释8
05.1.4,可可和巧克力制品,50 mg/kg,注释8,注释183
05.1.3,可可涂抹物，包括馅料,50 mg/kg,注释8,注释XS86
14.2.4,果酒（不包括葡萄）,20 mg/kg,注释8
02.1.2,植物油脂,10 mg/kg,注释508,注释8,注释XS33,注释509,注释XS210
14.1.4,水基调味饮料，包括“运动”，“能量”，“电解质”饮料及固体饮料,30 mg/kg,注释8,注释127
02.1.3,猪油、牛油、鱼油和其他动物脂肪,10 mg/kg,注释8,注释XS329,注释512
05.1.5,类巧克力、代巧克力制品,50 mg/kg,注释8
09.2.5,经烟熏，干制，发酵，和/或盐腌的鱼和鱼制品，包括软体动物，甲壳类和棘皮类动物,10 mg/kg,注释XS244,注释XS189,注释382,注释XS236,注释8,注释XS222,注释XS167
02.2.2,脂肪涂抹物，乳脂涂抹物和混合涂抹物,100 mg/kg,注释8
05.4,装饰糖果（如：用于精制焙烤制品）、顶饰（非水果）和甜汁,80 mg/kg,注释8
14.2.6,酒精含量高于15%的蒸馏酒饮料,30 mg/kg,注释8
01.1.4,风味液态乳饮料,20 mg/kg,注释8,注释52
13.6,食品补充剂,200 mg/kg,注释539,注释8
02.2.1,黄油,20 mg/kg,注释8
02.1.1,黄油脂、无水乳脂、酥油,10 mg/kg,注释508,注释8
